model-name,phase,attempt,response
	* Table4YDE: HK:top/-1=6195

237. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

238. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

239. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

240. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

241. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

242. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

243. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

244. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

245. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

246. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

247. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

248. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

249. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

250. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

251. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

252. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

253. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

254. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

255. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

256. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

257. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

258. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

259. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

260. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

261. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

262. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

263. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

264. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

265. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

266. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

267. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

268. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

269. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

270. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

271. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

272. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

273. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

274. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

275. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

276. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

277. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

278. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

279. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

280. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

281. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

282. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

283. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

284. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

285. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

286. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

287. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

288. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

289. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

290. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

291. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

292. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

293. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

294. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

295. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

296. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

297. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

298. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

299. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

300. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

301. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

302. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

303. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

304. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

305. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

306. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

307. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

308. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

309. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

310. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

311. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

312. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

313. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

314. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

315. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

316. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

317. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

318. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

319. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

320. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

321. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

322. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

323. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

324. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

325. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

326. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

327. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

328. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

329. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

330. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

331. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

332. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

333. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

334. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

335. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

336. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

337. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

338. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

339. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

340. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

341. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

342. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

343. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

344. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

345. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

346. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

347. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

348. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

349. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

350. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

351. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

352. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

353. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

354. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

355. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

356. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

357. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

358. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

359. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

360. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

361. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

362. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

363. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

364. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

365. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

366. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

367. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

368. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

369. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

370. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

371. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

372. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

373. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

374. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

375. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

376. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

377. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

378. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

379. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

380. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

381. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

382. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

383. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

384. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

385. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

386. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

387. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

388. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

389. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

390. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

391. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

392. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

393. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

394. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

395. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

396. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

397. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

398. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

399. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

400. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

401. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

402. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

403. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

404. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

405. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

406. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

407. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

408. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

409. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

410. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

411. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

412. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

413. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
